route,source,destination,year,month,day,hour,minute,vessel_name,duration_minutes
8,Horseshoe Bay,Bowen Island,2017,03,27,18,30,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2017,02,04,19,00,Coastal Renaissance,92
30,Tsawwassen,Duke Point,2017,02,18,05,15,Queen of Alberni,123
2,Departure Bay,Horseshoe Bay,2017,02,16,21,00,Queen of Oak Bay,112
3,Horseshoe Bay,Langdale,2017,04,05,10,15,Island Sky,43
3,Horseshoe Bay,Langdale,2017,04,29,21,45,Queen of Surrey,72
3,Horseshoe Bay,Langdale,2017,02,11,14,35,Queen of Coquitlam,39
1,Swartz Bay,Tsawwassen,2017,04,16,07,00,Spirit of Vancouver Island,92
1,Tsawwassen,Swartz Bay,2017,04,23,16,00,Queen of New Westminster,86
4,Swartz Bay,Fulford Harbour,2017,03,01,13,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2017,04,17,08,00,Queen of Capilano,16
4,Swartz Bay,Fulford Harbour,2017,02,19,19,00,Skeena Queen,34
8,Horseshoe Bay,Bowen Island,2017,02,05,12,00,Queen of Capilano,24
30,Tsawwassen,Duke Point,2017,04,11,05,15,Queen of Alberni,117
30,Duke Point,Tsawwassen,2017,02,22,22,45,Queen of Alberni,120
2,Horseshoe Bay,Departure Bay,2017,03,17,19,00,Queen of Oak Bay,120
30,Tsawwassen,Duke Point,2017,03,24,20,15,Queen of Alberni,121
3,Horseshoe Bay,Langdale,2017,02,03,09,25,Queen of Surrey,37
3,Horseshoe Bay,Langdale,2017,04,12,13,35,Queen of Surrey,63
2,Horseshoe Bay,Departure Bay,2017,02,09,17,00,Queen of Cowichan,98
30,Tsawwassen,Duke Point,2017,02,15,10,15,Queen of Alberni,121
3,Langdale,Horseshoe Bay,2017,03,01,18,50,Queen of Surrey,38
4,Swartz Bay,Fulford Harbour,2017,04,08,21,00,Skeena Queen,29
8,Horseshoe Bay,Bowen Island,2017,03,15,14,25,Queen of Capilano,25
8,Horseshoe Bay,Bowen Island,2017,03,31,20,30,Queen of Capilano,16
1,Swartz Bay,Tsawwassen,2017,02,11,13,00,Spirit of British Columbia,88
2,Horseshoe Bay,Departure Bay,2017,04,09,17,00,Queen of Cowichan,104
8,Horseshoe Bay,Bowen Island,2017,02,03,07,00,Queen of Capilano,20
3,Horseshoe Bay,Langdale,2017,04,19,17,50,Queen of Surrey,45
3,Langdale,Horseshoe Bay,2017,02,09,15,45,Queen of Coquitlam,39
3,Horseshoe Bay,Langdale,2017,03,10,09,25,Queen of Surrey,37
1,Swartz Bay,Tsawwassen,2017,03,03,21,00,Coastal Renaissance,84
4,Swartz Bay,Fulford Harbour,2017,04,02,13,00,Skeena Queen,32
30,Duke Point,Tsawwassen,2017,02,23,20,15,Coastal Inspiration,119
2,Departure Bay,Horseshoe Bay,2017,03,03,21,00,Queen of Oak Bay,100
30,Tsawwassen,Duke Point,2017,02,25,15,15,Queen of Alberni,120
1,Swartz Bay,Tsawwassen,2017,02,28,11,00,Coastal Celebration,95
30,Duke Point,Tsawwassen,2017,03,28,17,45,Queen of Alberni,119
3,Langdale,Horseshoe Bay,2017,03,17,09,25,Queen of Coquitlam,37
8,Horseshoe Bay,Bowen Island,2017,02,24,08,00,Queen of Capilano,26
2,Horseshoe Bay,Departure Bay,2017,02,08,10,30,Queen of Oak Bay,98
1,Tsawwassen,Swartz Bay,2017,02,28,13,00,Coastal Celebration,92
3,Langdale,Horseshoe Bay,2017,02,19,12,35,Queen of Surrey,41
3,Langdale,Horseshoe Bay,2017,03,23,12,35,Queen of Coquitlam,81
8,Horseshoe Bay,Bowen Island,2017,04,21,19,30,Queen of Capilano,44
2,Horseshoe Bay,Departure Bay,2017,03,19,12,30,Queen of Cowichan,110
1,Swartz Bay,Tsawwassen,2017,03,01,09,00,Coastal Renaissance,90
1,Swartz Bay,Tsawwassen,2017,04,24,07,00,Spirit of Vancouver Island,90
30,Duke Point,Tsawwassen,2017,02,20,17,45,Queen of Alberni,121
30,Tsawwassen,Duke Point,2017,04,13,15,15,Queen of Alberni,115
1,Tsawwassen,Swartz Bay,2017,02,13,07,00,Spirit of British Columbia,90
3,Horseshoe Bay,Langdale,2017,04,16,21,45,Queen of Surrey,56
3,Horseshoe Bay,Langdale,2017,04,09,19,50,Queen of Coquitlam,42
3,Horseshoe Bay,Langdale,2017,04,05,12,25,Island Sky,43
2,Departure Bay,Horseshoe Bay,2017,04,29,21,00,Queen of Coquitlam,160
4,Swartz Bay,Fulford Harbour,2017,04,25,21,00,Skeena Queen,28
8,Horseshoe Bay,Bowen Island,2017,03,27,20,30,Queen of Capilano,18
3,Horseshoe Bay,Langdale,2017,02,05,06,20,Queen of Coquitlam,40
3,Horseshoe Bay,Langdale,2017,02,06,13,35,Queen of Surrey,37
2,Horseshoe Bay,Departure Bay,2017,03,10,19,00,Queen of Oak Bay,110
3,Langdale,Horseshoe Bay,2017,02,06,18,50,Queen of Surrey,42
8,Horseshoe Bay,Bowen Island,2017,04,25,10,00,Queen of Capilano,28
8,Horseshoe Bay,Bowen Island,2017,02,21,21,30,Queen of Capilano,22
4,Swartz Bay,Fulford Harbour,2017,02,09,19,00,Skeena Queen,36
3,Horseshoe Bay,Langdale,2017,02,02,11,30,Queen of Surrey,42
3,Langdale,Horseshoe Bay,2017,03,02,18,50,Queen of Surrey,40
2,Horseshoe Bay,Departure Bay,2017,04,15,06,30,Queen of Oak Bay,98
2,Horseshoe Bay,Departure Bay,2017,04,04,12,30,Queen of Cowichan,102
8,Horseshoe Bay,Bowen Island,2017,04,22,17,30,Queen of Capilano,26
1,Tsawwassen,Swartz Bay,2017,04,16,13,00,Spirit of Vancouver Island,90
2,Departure Bay,Horseshoe Bay,2017,03,03,17,00,Queen of Oak Bay,102
4,Swartz Bay,Fulford Harbour,2017,04,23,11,00,Skeena Queen,32
4,Swartz Bay,Fulford Harbour,2017,02,01,17,00,Bowen Queen,34
2,Horseshoe Bay,Departure Bay,2017,04,11,19,00,Queen of Oak Bay,108
3,Langdale,Horseshoe Bay,2017,03,05,14,45,Queen of Surrey,39
2,Horseshoe Bay,Departure Bay,2017,04,05,17,00,Queen of Cowichan,102
2,Horseshoe Bay,Departure Bay,2017,02,10,15,00,Queen of Oak Bay,102
3,Horseshoe Bay,Langdale,2017,02,28,15,50,Queen of Surrey,40
1,Swartz Bay,Tsawwassen,2017,04,23,15,00,Spirit of Vancouver Island,86
3,Langdale,Horseshoe Bay,2017,04,01,06,20,Queen of Coquitlam,36
4,Swartz Bay,Fulford Harbour,2017,03,02,13,00,Skeena Queen,28
30,Tsawwassen,Duke Point,2017,02,05,17,45,Coastal Inspiration,125
8,Horseshoe Bay,Bowen Island,2017,03,19,19,30,Queen of Capilano,38
1,Tsawwassen,Swartz Bay,2017,03,16,19,00,Spirit of British Columbia,90
3,Langdale,Horseshoe Bay,2017,02,25,15,45,Queen of Coquitlam,39
8,Horseshoe Bay,Bowen Island,2017,02,12,15,30,Queen of Capilano,18
3,Horseshoe Bay,Langdale,2017,04,01,17,50,Queen of Coquitlam,36
1,Swartz Bay,Tsawwassen,2017,04,28,13,00,Spirit of British Columbia,94
3,Langdale,Horseshoe Bay,2017,03,03,17,50,Queen of Coquitlam,40
1,Swartz Bay,Tsawwassen,2017,02,22,13,00,Coastal Renaissance,88
2,Horseshoe Bay,Departure Bay,2017,04,14,10,30,Queen of Oak Bay,114
8,Horseshoe Bay,Bowen Island,2017,03,15,15,30,Queen of Capilano,27
30,Duke Point,Tsawwassen,2017,02,09,22,45,Queen of New Westminster,120
1,Tsawwassen,Swartz Bay,2017,04,25,07,00,Spirit of British Columbia,92
3,Horseshoe Bay,Langdale,2017,03,21,15,50,Queen of Coquitlam,78
30,Tsawwassen,Duke Point,2017,04,30,22,45,Coastal Renaissance,120
1,Tsawwassen,Swartz Bay,2017,02,12,13,00,Coastal Celebration,94
30,Tsawwassen,Duke Point,2017,02,10,15,15,Queen of Alberni,121
3,Horseshoe Bay,Langdale,2017,03,27,12,25,Island Sky,65
8,Horseshoe Bay,Bowen Island,2017,04,11,08,00,Queen of Capilano,32
30,Duke Point,Tsawwassen,2017,02,21,05,15,Coastal Inspiration,125
1,Tsawwassen,Swartz Bay,2017,04,24,09,00,Spirit of Vancouver Island,92
4,Swartz Bay,Fulford Harbour,2017,02,02,07,00,Bowen Queen,42
2,Horseshoe Bay,Departure Bay,2017,04,27,06,30,Queen of Coquitlam,100
1,Swartz Bay,Tsawwassen,2017,04,09,11,00,Spirit of Vancouver Island,88
2,Departure Bay,Horseshoe Bay,2017,02,17,10,30,Queen of Cowichan,102
2,Horseshoe Bay,Departure Bay,2017,02,16,10,30,Queen of Oak Bay,102
8,Horseshoe Bay,Bowen Island,2017,04,15,21,30,Queen of Capilano,16
4,Swartz Bay,Fulford Harbour,2017,02,27,09,00,Skeena Queen,28
8,Horseshoe Bay,Bowen Island,2017,03,05,19,30,Queen of Capilano,20
1,Swartz Bay,Tsawwassen,2017,02,24,11,00,Coastal Celebration,86
2,Horseshoe Bay,Departure Bay,2017,03,27,21,00,Queen of Cowichan,142
8,Horseshoe Bay,Bowen Island,2017,03,27,09,00,Queen of Capilano,28
30,Duke Point,Tsawwassen,2017,02,13,17,45,Queen of Alberni,115
3,Horseshoe Bay,Langdale,2017,03,11,13,35,Queen of Surrey,37
30,Duke Point,Tsawwassen,2017,02,05,15,15,Coastal Inspiration,119
3,Langdale,Horseshoe Bay,2017,03,31,20,45,Queen of Coquitlam,61
1,Swartz Bay,Tsawwassen,2017,04,14,12,00,Coastal Celebration,88
2,Departure Bay,Horseshoe Bay,2017,04,01,19,00,Queen of Cowichan,104
4,Swartz Bay,Fulford Harbour,2017,03,03,17,00,Skeena Queen,38
2,Horseshoe Bay,Departure Bay,2017,04,09,15,00,Queen of Oak Bay,98
2,Departure Bay,Horseshoe Bay,2017,03,28,17,00,Queen of Oak Bay,104
1,Swartz Bay,Tsawwassen,2017,04,16,14,00,Queen of New Westminster,90
8,Horseshoe Bay,Bowen Island,2017,03,01,10,00,Queen of Capilano,30
3,Langdale,Horseshoe Bay,2017,03,25,12,35,Queen of Coquitlam,39
8,Horseshoe Bay,Bowen Island,2017,02,11,21,30,Queen of Capilano,18
3,Horseshoe Bay,Langdale,2017,04,15,13,35,Queen of Surrey,42
1,Tsawwassen,Swartz Bay,2017,02,05,11,00,Coastal Renaissance,90
1,Tsawwassen,Swartz Bay,2017,02,13,17,00,Coastal Celebration,88
1,Swartz Bay,Tsawwassen,2017,02,26,07,00,Coastal Celebration,94
3,Langdale,Horseshoe Bay,2017,04,23,10,25,Queen of Surrey,37
4,Swartz Bay,Fulford Harbour,2017,04,22,11,00,Skeena Queen,30
30,Tsawwassen,Duke Point,2017,04,20,17,45,Coastal Renaissance,120
8,Horseshoe Bay,Bowen Island,2017,04,28,19,30,Queen of Capilano,42
1,Tsawwassen,Swartz Bay,2017,04,04,11,00,Spirit of British Columbia,90
3,Horseshoe Bay,Langdale,2017,02,23,21,45,Queen of Surrey,37
3,Langdale,Horseshoe Bay,2017,04,22,20,45,Queen of Surrey,37
30,Tsawwassen,Duke Point,2017,04,25,07,45,Coastal Renaissance,124
8,Horseshoe Bay,Bowen Island,2017,03,04,12,00,Queen of Capilano,26
3,Horseshoe Bay,Langdale,2017,04,02,19,50,Queen of Coquitlam,44
3,Langdale,Horseshoe Bay,2017,04,25,12,35,Queen of Surrey,39
30,Tsawwassen,Duke Point,2017,04,03,12,45,Coastal Inspiration,122
4,Swartz Bay,Fulford Harbour,2017,02,19,09,00,Skeena Queen,30
2,Departure Bay,Horseshoe Bay,2017,02,26,10,30,Queen of Cowichan,98
8,Horseshoe Bay,Bowen Island,2017,04,13,07,00,Queen of Capilano,18
2,Departure Bay,Horseshoe Bay,2017,03,24,17,00,Queen of Oak Bay,110
1,Swartz Bay,Tsawwassen,2017,03,14,15,00,Spirit of Vancouver Island,88
1,Swartz Bay,Tsawwassen,2017,04,15,21,00,Spirit of British Columbia,92
3,Horseshoe Bay,Langdale,2017,04,08,11,30,Queen of Coquitlam,40
3,Horseshoe Bay,Langdale,2017,02,27,13,35,Queen of Surrey,39
8,Horseshoe Bay,Bowen Island,2017,04,29,11,00,Queen of Capilano,22
3,Langdale,Horseshoe Bay,2017,03,24,07,00,Island Sky,48
2,Horseshoe Bay,Departure Bay,2017,03,17,12,30,Queen of Cowichan,132
30,Duke Point,Tsawwassen,2017,02,16,20,15,Coastal Inspiration,129
4,Swartz Bay,Fulford Harbour,2017,03,01,19,00,Skeena Queen,46
2,Departure Bay,Horseshoe Bay,2017,02,18,15,00,Queen of Cowichan,98
2,Horseshoe Bay,Departure Bay,2017,04,14,06,30,Queen of Oak Bay,98
2,Departure Bay,Horseshoe Bay,2017,03,01,15,00,Queen of Cowichan,98
1,Swartz Bay,Tsawwassen,2017,03,15,21,00,Spirit of British Columbia,90
3,Langdale,Horseshoe Bay,2017,04,05,12,35,Queen of Coquitlam,35
1,Swartz Bay,Tsawwassen,2017,02,04,07,00,Coastal Celebration,90
2,Horseshoe Bay,Departure Bay,2017,02,18,10,30,Queen of Oak Bay,104
3,Langdale,Horseshoe Bay,2017,03,01,08,25,Queen of Surrey,41
2,Departure Bay,Horseshoe Bay,2017,02,17,08,30,Queen of Oak Bay,98
2,Departure Bay,Horseshoe Bay,2017,03,13,12,30,Queen of Oak Bay,110
3,Langdale,Horseshoe Bay,2017,04,24,18,50,Queen of Surrey,36
4,Swartz Bay,Fulford Harbour,2017,03,04,13,00,Skeena Queen,32
2,Horseshoe Bay,Departure Bay,2017,04,20,06,30,Queen of Oak Bay,98
4,Swartz Bay,Fulford Harbour,2017,04,29,13,00,Skeena Queen,32
2,Horseshoe Bay,Departure Bay,2017,02,04,21,00,Queen of Cowichan,100
1,Swartz Bay,Tsawwassen,2017,02,28,15,00,Coastal Celebration,88
3,Horseshoe Bay,Langdale,2017,04,04,12,25,Island Sky,43
4,Swartz Bay,Fulford Harbour,2017,02,12,09,00,Skeena Queen,28
3,Horseshoe Bay,Langdale,2017,02,15,19,50,Queen of Surrey,36
4,Swartz Bay,Fulford Harbour,2017,02,12,17,00,Skeena Queen,30
3,Horseshoe Bay,Langdale,2017,04,14,21,45,Queen of Surrey,37
3,Langdale,Horseshoe Bay,2017,02,01,12,35,Queen of Surrey,37
4,Swartz Bay,Fulford Harbour,2017,03,29,21,00,Skeena Queen,34
3,Langdale,Horseshoe Bay,2017,02,05,19,50,Queen of Coquitlam,38
4,Swartz Bay,Fulford Harbour,2017,03,12,11,00,Skeena Queen,32
2,Horseshoe Bay,Departure Bay,2017,02,26,17,00,Queen of Cowichan,104
1,Swartz Bay,Tsawwassen,2017,02,27,11,00,Coastal Celebration,94
30,Duke Point,Tsawwassen,2017,03,15,20,15,Coastal Inspiration,119
1,Tsawwassen,Swartz Bay,2017,04,30,14,00,Coastal Celebration,92
1,Tsawwassen,Swartz Bay,2017,04,28,21,00,Spirit of Vancouver Island,88
30,Tsawwassen,Duke Point,2017,03,15,10,15,Queen of Alberni,121
2,Departure Bay,Horseshoe Bay,2017,03,16,15,00,Queen of Cowichan,98
3,Horseshoe Bay,Langdale,2017,04,11,13,35,Queen of Coquitlam,85
3,Horseshoe Bay,Langdale,2017,02,05,09,25,Queen of Surrey,41
2,Horseshoe Bay,Departure Bay,2017,04,07,21,01,Queen of Cowichan,123
30,Tsawwassen,Duke Point,2017,04,04,15,15,Queen of Alberni,119
4,Swartz Bay,Fulford Harbour,2017,02,18,17,00,Skeena Queen,42
30,Tsawwassen,Duke Point,2017,03,03,07,45,Coastal Inspiration,123
1,Tsawwassen,Swartz Bay,2017,02,23,17,00,Coastal Celebration,94
1,Tsawwassen,Swartz Bay,2017,02,25,07,00,Coastal Renaissance,90
1,Swartz Bay,Tsawwassen,2017,02,13,17,00,Spirit of British Columbia,88
30,Tsawwassen,Duke Point,2017,04,03,05,15,Queen of Alberni,119
30,Tsawwassen,Duke Point,2017,03,27,20,15,Queen of Alberni,119
3,Horseshoe Bay,Langdale,2017,02,19,06,20,Queen of Coquitlam,38
3,Horseshoe Bay,Langdale,2017,04,24,07,20,Queen of Surrey,52
1,Swartz Bay,Tsawwassen,2017,02,11,11,00,Coastal Celebration,92
1,Swartz Bay,Tsawwassen,2017,03,28,19,00,Coastal Renaissance,88
4,Swartz Bay,Fulford Harbour,2017,02,08,09,00,Skeena Queen,34
2,Departure Bay,Horseshoe Bay,2017,03,11,10,30,Queen of Cowichan,108
3,Langdale,Horseshoe Bay,2017,03,05,09,25,Queen of Coquitlam,39
3,Horseshoe Bay,Langdale,2017,03,28,13,35,Queen of Coquitlam,51
30,Tsawwassen,Duke Point,2017,03,13,15,15,Queen of New Westminster,137
2,Horseshoe Bay,Departure Bay,2017,02,23,10,30,Queen of Oak Bay,98
2,Horseshoe Bay,Departure Bay,2017,04,10,15,00,Queen of Oak Bay,100
30,Tsawwassen,Duke Point,2017,04,12,22,45,Coastal Inspiration,120
30,Duke Point,Tsawwassen,2017,03,14,10,15,Coastal Inspiration,119
4,Swartz Bay,Fulford Harbour,2017,04,05,21,00,Skeena Queen,30
1,Tsawwassen,Swartz Bay,2017,04,17,09,00,Spirit of Vancouver Island,86
30,Duke Point,Tsawwassen,2017,03,03,22,45,Queen of Alberni,120
2,Departure Bay,Horseshoe Bay,2017,02,06,06,30,Queen of Cowichan,98
8,Horseshoe Bay,Bowen Island,2017,03,04,14,25,Queen of Capilano,17
3,Langdale,Horseshoe Bay,2017,03,15,07,20,Queen of Coquitlam,38
1,Tsawwassen,Swartz Bay,2017,04,29,07,00,Spirit of British Columbia,88
8,Horseshoe Bay,Bowen Island,2017,04,25,15,30,Queen of Capilano,18
4,Swartz Bay,Fulford Harbour,2017,04,18,17,00,Skeena Queen,34
3,Langdale,Horseshoe Bay,2017,04,12,16,50,Queen of Surrey,66
2,Departure Bay,Horseshoe Bay,2017,04,18,10,30,Queen of Cowichan,106
30,Tsawwassen,Duke Point,2017,02,17,20,15,Queen of Alberni,117
3,Langdale,Horseshoe Bay,2017,03,11,14,45,Queen of Surrey,37
30,Tsawwassen,Duke Point,2017,04,18,20,15,Queen of Alberni,122
1,Tsawwassen,Swartz Bay,2017,04,28,07,00,Spirit of British Columbia,92
30,Duke Point,Tsawwassen,2017,02,10,17,45,Queen of Alberni,117
1,Tsawwassen,Swartz Bay,2017,02,05,21,00,Coastal Celebration,84
1,Tsawwassen,Swartz Bay,2017,02,20,11,00,Coastal Renaissance,88
4,Swartz Bay,Fulford Harbour,2017,03,25,13,00,Skeena Queen,40
3,Langdale,Horseshoe Bay,2017,02,26,19,50,Queen of Coquitlam,38
8,Horseshoe Bay,Bowen Island,2017,04,01,17,30,Queen of Capilano,20
4,Swartz Bay,Fulford Harbour,2017,02,02,21,00,Bowen Queen,44
1,Tsawwassen,Swartz Bay,2017,03,24,18,00,Queen of New Westminster,86
3,Horseshoe Bay,Langdale,2017,03,02,10,25,Queen of Coquitlam,41
3,Horseshoe Bay,Langdale,2017,02,26,18,50,Queen of Coquitlam,36
30,Duke Point,Tsawwassen,2017,02,07,05,15,Coastal Inspiration,133
30,Tsawwassen,Duke Point,2017,03,24,07,45,Coastal Inspiration,125
2,Departure Bay,Horseshoe Bay,2017,04,24,08,30,Queen of Coquitlam,104
30,Duke Point,Tsawwassen,2017,03,10,20,15,Coastal Inspiration,115
3,Langdale,Horseshoe Bay,2017,03,09,19,50,Queen of Coquitlam,40
1,Swartz Bay,Tsawwassen,2017,02,01,15,00,Coastal Celebration,92
1,Swartz Bay,Tsawwassen,2017,03,17,09,00,Spirit of British Columbia,92
30,Tsawwassen,Duke Point,2017,02,13,20,15,Queen of Alberni,117
8,Horseshoe Bay,Bowen Island,2017,03,29,17,30,Queen of Capilano,20
4,Swartz Bay,Fulford Harbour,2017,04,08,07,00,Skeena Queen,34
8,Horseshoe Bay,Bowen Island,2017,03,29,14,25,Queen of Capilano,17
4,Swartz Bay,Fulford Harbour,2017,03,05,13,00,Skeena Queen,32
1,Tsawwassen,Swartz Bay,2017,02,15,17,00,Coastal Celebration,90
1,Tsawwassen,Swartz Bay,2017,04,19,07,00,Spirit of British Columbia,92
4,Swartz Bay,Fulford Harbour,2017,02,26,17,00,Skeena Queen,34
8,Horseshoe Bay,Bowen Island,2017,02,17,09,00,Queen of Capilano,22
8,Horseshoe Bay,Bowen Island,2017,02,26,14,25,Queen of Capilano,19
2,Horseshoe Bay,Departure Bay,2017,04,17,15,00,Queen of Oak Bay,96
8,Horseshoe Bay,Bowen Island,2017,02,28,15,30,Queen of Capilano,20
30,Duke Point,Tsawwassen,2017,04,18,07,45,Queen of Alberni,121
8,Horseshoe Bay,Bowen Island,2017,04,03,14,25,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2017,04,14,12,00,Queen of New Westminster,86
4,Swartz Bay,Fulford Harbour,2017,02,14,19,00,Skeena Queen,32
30,Tsawwassen,Duke Point,2017,03,24,17,45,Coastal Inspiration,121
8,Horseshoe Bay,Bowen Island,2017,02,20,16,30,Queen of Capilano,32
8,Horseshoe Bay,Bowen Island,2017,04,10,08,00,Queen of Capilano,30
1,Swartz Bay,Tsawwassen,2017,03,25,15,00,Coastal Renaissance,88
2,Horseshoe Bay,Departure Bay,2017,02,16,12,30,Queen of Cowichan,100
3,Horseshoe Bay,Langdale,2017,03,14,06,20,Queen of Coquitlam,38
2,Horseshoe Bay,Departure Bay,2017,02,17,12,30,Queen of Cowichan,108
30,Duke Point,Tsawwassen,2017,02,10,20,15,Coastal Inspiration,117
3,Langdale,Horseshoe Bay,2017,03,09,16,50,Queen of Surrey,38
1,Swartz Bay,Tsawwassen,2017,04,04,15,00,Coastal Renaissance,90
3,Langdale,Horseshoe Bay,2017,03,26,11,20,Island Sky,54
2,Departure Bay,Horseshoe Bay,2017,04,09,08,30,Queen of Oak Bay,100
30,Tsawwassen,Duke Point,2017,02,20,07,45,Coastal Inspiration,119
1,Tsawwassen,Swartz Bay,2017,03,01,07,00,Coastal Renaissance,90
2,Departure Bay,Horseshoe Bay,2017,02,12,06,30,Queen of Cowichan,100
1,Tsawwassen,Swartz Bay,2017,02,02,11,00,Coastal Renaissance,94
2,Departure Bay,Horseshoe Bay,2017,02,02,06,30,Queen of Cowichan,98
30,Duke Point,Tsawwassen,2017,04,20,17,45,Queen of Alberni,125
4,Swartz Bay,Fulford Harbour,2017,03,06,19,00,Skeena Queen,32
1,Swartz Bay,Tsawwassen,2017,04,27,19,00,Spirit of Vancouver Island,92
3,Horseshoe Bay,Langdale,2017,04,18,11,30,Queen of Surrey,74
3,Horseshoe Bay,Langdale,2017,02,21,06,20,Queen of Coquitlam,38
3,Horseshoe Bay,Langdale,2017,02,08,21,45,Queen of Surrey,39
3,Horseshoe Bay,Langdale,2017,02,21,19,50,Queen of Surrey,41
1,Tsawwassen,Swartz Bay,2017,02,15,15,00,Coastal Renaissance,88
2,Departure Bay,Horseshoe Bay,2017,04,09,12,30,Queen of Oak Bay,112
1,Swartz Bay,Tsawwassen,2017,02,10,11,00,Coastal Celebration,94
1,Tsawwassen,Swartz Bay,2017,03,14,17,00,Spirit of Vancouver Island,94
30,Duke Point,Tsawwassen,2017,03,14,05,15,Coastal Inspiration,121
3,Langdale,Horseshoe Bay,2017,03,09,12,35,Queen of Surrey,39
2,Horseshoe Bay,Departure Bay,2017,02,10,17,00,Queen of Cowichan,104
1,Tsawwassen,Swartz Bay,2017,03,02,07,00,Coastal Renaissance,92
1,Tsawwassen,Swartz Bay,2017,02,23,07,00,Coastal Renaissance,92
1,Swartz Bay,Tsawwassen,2017,02,08,09,00,Coastal Renaissance,92
4,Swartz Bay,Fulford Harbour,2017,02,10,13,00,Skeena Queen,32
4,Swartz Bay,Fulford Harbour,2017,04,20,13,00,Skeena Queen,32
4,Swartz Bay,Fulford Harbour,2017,04,04,07,00,Skeena Queen,38
30,Tsawwassen,Duke Point,2017,03,20,07,45,Coastal Inspiration,123
2,Horseshoe Bay,Departure Bay,2017,02,16,17,00,Queen of Cowichan,100
1,Swartz Bay,Tsawwassen,2017,03,09,16,00,Spirit of Vancouver Island,94
1,Tsawwassen,Swartz Bay,2017,03,29,07,00,Spirit of British Columbia,90
30,Duke Point,Tsawwassen,2017,02,04,17,45,Queen of New Westminster,115
2,Horseshoe Bay,Departure Bay,2017,02,04,12,30,Queen of Cowichan,114
3,Horseshoe Bay,Langdale,2017,02,03,19,50,Queen of Surrey,38
8,Horseshoe Bay,Bowen Island,2017,02,26,06,00,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2017,02,06,14,45,Queen of Surrey,39
2,Departure Bay,Horseshoe Bay,2017,04,09,21,00,Queen of Oak Bay,104
3,Langdale,Horseshoe Bay,2017,03,21,16,50,Queen of Coquitlam,80
2,Horseshoe Bay,Departure Bay,2017,03,14,15,00,Queen of Oak Bay,98
3,Horseshoe Bay,Langdale,2017,04,06,19,05,Island Sky,53
1,Swartz Bay,Tsawwassen,2017,02,22,17,00,Coastal Renaissance,88
3,Horseshoe Bay,Langdale,2017,02,23,06,20,Queen of Coquitlam,36
3,Langdale,Horseshoe Bay,2017,02,02,14,45,Queen of Surrey,37
